id	db_id	x	y
5575	390913989	-76.9746582	38.9361705
5576	390913990	-76.974652	38.9350829
5577	390913991	-76.9741702	38.934564
5578	390913995	-76.9736706	38.9383084
157	390913996	-76.9736798	38.937776
158	390913997	-76.9726646	38.9377749
5579	390913998	-76.9726646	38.9383069
5580	390913999	-76.972167	38.9365509
5581	390914000	-76.9711474	38.936551
5582	390914002	-76.9706787	38.9365511
5583	390914003	-76.9706681	38.937404
5584	390914004	-76.9701395	38.9374122
5585	390914005	-76.971144	38.937404
5586	390914006	-76.9716215	38.936551
5587	390914008	-76.9721706	38.9379272
5588	390914009	-76.9756989	38.9372231
5589	390914010	-76.9756887	38.9383117
5590	390914011	-76.9756763	38.9396507
5591	393463842	-77.0573723	38.9829256
5592	393497712	-76.9643708	38.935939
5593	393509633	-76.9299147	38.8768654
119	427124841	-77.0525508	38.9393743
120	427124850	-77.0526873	38.9398493
121	447591570	-77.0901338	38.9348742
122	447591579	-77.0922499	38.935122
123	447823060	-77.0896944	38.9369975
124	448034306	-77.0361434	38.9921478
125	448057847	-77.0893998	38.9366661
126	448057850	-77.0902015	38.9362209
5594	448057863	-77.0909664	38.9353153
5595	448090009	-77.0918356	38.9366785
5596	448090011	-77.0916656	38.9365698
5597	448090013	-77.0918874	38.9365551
5598	448223299	-77.0887058	38.9584661
5599	448478054	-77.1008195	38.9492704
5600	457284075	-77.0872678	38.9391676
33388	457298620	-77.0854781	38.9391297
84	457303596	-77.0896298	38.939359
5601	461080251	-77.0355562	38.99173
5602	461080266	-77.0347891	38.9912104
5603	461487949	-77.0514085	38.9044996
5604	474436870	-77.0327615	38.9042817
5605	486888915	-77.0020489	38.8807567
5606	486891251	-77.0297111	38.8815106
5607	486891548	-77.0260865	38.8835881
5608	487046296	-77.0322707	38.88363
5609	495342557	-77.0439067	38.9275879
5610	495438997	-77.0442206	38.9276305
5611	495983469	-77.0451011	38.9274488
5612	520059507	-77.0323566	38.883549
5613	520066771	-77.0319617	38.8875775
5614	520068043	-77.0334551	38.8841798
159	520070571	-77.0336648	38.8843274
160	520071800	-77.0319605	38.8883362
5615	520072065	-77.0319604	38.8920989
5616	522279687	-76.9969724	38.8619735
5617	527744158	-77.0106486	38.8765523
5618	527744165	-77.0121849	38.8765488
90	568214365	-77.0647266	38.9216286
91	568214367	-77.0656989	38.9222722
92	568214368	-77.0658682	38.9223419
93	568214388	-77.0669582	38.9206524
5619	575531863	-77.0630988	38.884579
5620	584597180	-77.0717542	38.9173507
33700	593061139	-77.0780799	38.913369
33646	593061186	-77.0789357	38.9139113
101	593061241	-77.0783344	38.9130983
102	593061242	-77.0783528	38.9130726
103	593061252	-77.0785263	38.913068
104	593061267	-77.0785486	38.9131301
105	593061326	-77.0787446	38.9135516
106	593061434	-77.0783483	38.9126964
33431	593061544	-77.0785913	38.9137168
107	593062139	-77.0772347	38.9063364
108	601807683	-77.0404575	38.918927
109	609358011	-77.0329917	38.8840123
110	610157581	-77.0089354	38.8765164
111	610608354	-77.0315797	38.9062604
5621	610608356	-77.0313544	38.9061917
5622	610608363	-77.0314146	38.9065809
5623	610608392	-77.0315878	38.9058564
5624	610608625	-77.0339474	38.9063063
5625	610800731	-77.0290683	38.8838062
5626	611173511	-76.9708618	38.9122625
5627	611187268	-76.9709363	38.885985
5628	611233226	-76.9560779	38.9142077
5629	611242188	-76.9533636	38.8822716
5630	611242338	-76.9537262	38.887898
5631	611258252	-77.031956	38.8932072
5632	611404902	-77.0261737	38.8831646
5633	611479581	-77.0002974	38.9524784
5634	611483794	-76.998421	38.9311118
5635	611484207	-76.9957438	38.9388612
5636	611484226	-76.9964518	38.9405711
5637	611499005	-77.0042936	38.9403977
5638	611507921	-76.9488385	38.9076059
127	612672589	-76.9841135	38.8876101
128	612672591	-76.984113	38.8880188
129	612672622	-76.9841127	38.8882446
130	616358213	-76.9362737	38.8719106
131	616358772	-76.9342117	38.8735172
132	616358856	-76.9335613	38.8729856
133	616369163	-76.9222832	38.9029674
134	616376939	-76.9613083	38.933535
5639	622720245	-77.0280457	38.8895045
5640	622720635	-77.0245062	38.8806124
5641	622720915	-77.0242403	38.886338
5642	622720955	-77.0238491	38.8863314
5643	622720970	-77.0240242	38.8858437
5644	622721012	-77.0238807	38.8848433
5645	622721602	-77.0215749	38.8827668
5646	622721609	-77.0191515	38.8823571
94	626105035	-77.0393316	38.9192859
5647	632137506	-77.0660131	38.9046783
5648	632879321	-77.0533023	38.9015756
5649	632879330	-77.054036	38.9015755
5650	632935663	-77.0530701	38.9026486
5651	633026579	-77.054748	38.9056532
5652	633085015	-77.0652784	38.9043735
5653	633923743	-77.0449203	38.8959561
5654	633923936	-77.0466501	38.902647
5655	633969073	-77.0437353	38.910391
5656	633969122	-77.0486557	38.9116673
5657	633969379	-77.0449331	38.9151035
5658	634011150	-77.0494413	38.9026212
5659	634011173	-77.0533771	38.9025748
5660	634784052	-77.0536147	38.8993382
5661	634784054	-77.0538584	38.8991065
5662	634784056	-77.0538935	38.8988076
5663	635118613	-77.0264712	38.9013656
5664	635178634	-77.0365783	38.9059773
5665	635178708	-77.03657	38.9087044
5666	635179008	-77.0370719	38.9070089
85	635341645	-77.0485716	38.9024021
86	637994550	-76.9539476	38.8940121
87	638062063	-76.9947542	38.9216615
5667	638062523	-76.9667906	38.9086236
5668	638062550	-76.9659913	38.908129
5669	638062593	-76.9672734	38.908129
5670	638093743	-77.0194708	38.9790867
5671	638093913	-77.0100315	38.9717107
5672	638094952	-76.998401	38.9517731
5673	638150141	-77.0710714	38.91262
5674	638210713	-77.0550442	38.8922965
5675	638210736	-77.0392277	38.8883301
5676	638210752	-77.0503816	38.8866049
5677	638210767	-77.0502096	38.8865005
5678	638210863	-77.0515637	38.8876801
5679	638210869	-77.0518906	38.8878785
5680	638211057	-77.0508523	38.8884329
5681	638452556	-77.0089205	38.9064444
5682	638452596	-77.0089205	38.9056464
5683	638462834	-77.0091927	38.905647
5684	638462911	-77.0091913	38.9073584
5685	638535551	-77.0390664	38.8922599
5686	638762021	-77.0319506	38.9007709
5687	638789448	-77.0371516	38.9261138
5688	638789484	-77.0195329	38.9279457
5689	638789499	-77.0193979	38.9283175
5690	638789503	-77.0194565	38.9280503
5691	638898827	-76.9787106	38.9072203
5692	638898885	-76.9787507	38.9071567
5693	638898969	-76.9867442	38.910799
5694	638905411	-77.0058178	38.8960528
83	638905427	-77.0048247	38.8957475
161	638908693	-77.0072394	38.8962955
162	638915905	-77.0062162	38.9270289
5695	638915929	-77.0059793	38.9264865
5696	639285543	-77.0255617	38.9837546
1458	639298273	-77.023134	38.9818658
5697	639298276	-77.0244513	38.9827212
5698	639298357	-77.0263583	38.9846177
5699	639381973	-76.9936403	38.8562064
5700	639388279	-76.9937864	38.8569608
5701	639388319	-76.9939174	38.8613428
5702	639415425	-76.9783989	38.8738173
5703	639415539	-76.9696202	38.8740143
5704	639415544	-76.9699794	38.8739094
5705	639446270	-76.994173	38.8640753
112	639446397	-76.9743138	38.875392
113	639446410	-76.9736353	38.8754356
114	639446418	-76.9712846	38.8757005
115	639446469	-76.977145	38.8741888
116	639470091	-76.9870373	38.8682291
117	639496003	-76.9476993	38.899465
118	639496379	-76.9560667	38.8918446
5706	639549209	-76.9343046	38.9123666
5707	639568220	-76.9389992	38.8697964
5708	639568222	-76.9395684	38.8693433
5709	639568228	-76.9419049	38.8675225
5710	639568233	-76.9413822	38.8667453
5711	639568238	-76.9119457	38.8899906
5712	639568241	-76.9371355	38.8711459
135	639568446	-76.9215198	38.9023686
136	639568448	-76.9180054	38.8996139
137	639568453	-76.9118745	38.894808
138	639568460	-76.9360032	38.9100114
139	639585715	-76.980534	38.8365231
140	639585741	-76.9961225	38.8252489
141	639585783	-76.9836346	38.8339616
142	639585786	-76.9842685	38.8345084
143	639585847	-77.0080374	38.8234347
144	639585863	-76.9969325	38.8246022
145	639585872	-76.9959589	38.8253743
146	639585876	-76.9951521	38.8250312
147	640006525	-76.9189625	38.9003641
148	640563908	-76.9782845	38.8391602
149	640563969	-76.9583826	38.8544816
150	640563979	-76.9579374	38.8547552
151	640563985	-76.957394	38.8542735
152	640564167	-76.9140964	38.8965498
153	640564203	-76.9149182	38.8971939
1417	640564208	-76.915051	38.8971514
154	640613615	-77.0002819	38.8264282
155	640613620	-77.0001112	38.826173
156	640613641	-76.9996329	38.8244934
5713	640613646	-76.9996513	38.8241401
5714	640613698	-76.9978445	38.8239481
5715	640613742	-77.0004682	38.8330171
95	640614223	-77.0024814	38.8221864
96	640614344	-77.0076765	38.8308602
97	640614764	-76.9699802	38.8530426
98	640614928	-76.9612444	38.8519992
99	640712544	-76.9899784	38.8361175
100	640712577	-76.9871708	38.8363242
5716	640712600	-76.9927271	38.8360279
5717	640712604	-76.9911759	38.8366665
5718	640712806	-76.9882427	38.8326552
5719	640712834	-76.993197	38.836707
5720	640712873	-76.987799	38.8323646
5721	640732689	-76.9885064	38.8446825
5722	640784706	-77.0276884	38.9512408
5723	640784713	-77.0273741	38.951464
5724	640784730	-77.0274078	38.9517121
5725	640809773	-77.0547451	38.9041425
5726	640965915	-77.07022	38.9050234
33485	640966391	-77.0659474	38.9039581
5727	641045626	-77.0511795	38.895824
5728	641045928	-77.0527845	38.8918086
5729	641046306	-77.0501158	38.887248
5730	641046308	-77.0501142	38.8881717
5731	641046522	-77.0502394	38.8870417
5732	641046525	-77.0501082	38.8870245
5733	641054075	-77.0611493	38.9034425
5734	641056116	-77.0525859	38.8923278
5735	641056144	-77.0535495	38.8917293
5736	641056150	-77.0521788	38.8910114
5737	641056165	-77.0520056	38.8907412
5738	641056176	-77.05246	38.8917999
5739	641056211	-77.0536959	38.8955467
5740	641056242	-77.0527802	38.8974125
5741	641067924	-77.0539463	38.8969509
5742	641067963	-77.053712	38.8971037
5743	641067975	-77.0545719	38.8961298
5744	641067977	-77.0545766	38.8953799
5745	641068023	-77.0530132	38.8979207
5746	641068039	-77.0535715	38.8968163
5747	641068134	-77.0527074	38.8916787
5748	641068153	-77.0529532	38.8914733
5749	641068246	-77.0524321	38.8912848
5750	641073272	-77.0543481	38.8948284
5751	641073324	-77.0539083	38.8935867
5752	641073343	-77.0532234	38.8926831
5753	641073443	-77.0508722	38.8959196
5754	641073478	-77.052876	38.8963967
5755	641073501	-77.0515109	38.8960798
5756	641087352	-77.0480403	38.8953755
5757	641087412	-77.0500737	38.8958253
5758	641107616	-77.0561091	38.90087
5759	641107633	-77.0560884	38.9006795
5760	641107649	-77.0563005	38.9044712
5761	641107656	-77.0566035	38.9037319
5762	641107659	-77.0566948	38.9006702
5763	641107667	-77.0560834	38.9003394
5764	641107671	-77.0560803	38.9004382
5765	641107672	-77.0565289	38.9006731
5766	641107677	-77.0557762	38.9016164
5767	641107725	-77.0547359	38.9004557
5768	641107749	-77.0561194	38.9014598
5769	641107784	-77.0593459	38.9026141
5770	641107811	-77.055249	38.9025318
5771	641110765	-77.0567126	38.9025439
5772	641110773	-77.056422	38.902518
5773	641110826	-77.0559178	38.9025994
5774	641110854	-77.0564157	38.9026516
5775	641111009	-77.0560901	38.902418
5776	641112559	-77.0580578	38.9025505
5777	641112572	-77.0572118	38.9018647
5778	641112576	-77.0560495	38.9024982
5779	641112578	-77.0562838	38.9026471
5780	641112590	-77.0566434	38.9031871
5781	641112602	-77.0563249	38.9026172
5782	641112603	-77.0564301	38.9025727
5783	641112615	-77.0561488	38.902503
5784	641112617	-77.0562444	38.9025811
5785	641116183	-77.030515	38.9025316
5786	641116184	-77.0306569	38.9026422
5787	641116185	-77.0292083	38.9025284
5788	641116186	-77.0289451	38.9024074
5789	641116187	-77.0287292	38.9026438
5790	641116188	-77.0284901	38.9025269
5791	641116189	-77.0285282	38.9024092
5792	641116190	-77.0282592	38.9025279
5793	641116193	-77.0330925	38.9024155
5794	641116194	-77.0326938	38.9024164
5795	641116196	-77.0326982	38.9013419
5796	641116203	-77.0370008	38.9025336
5797	641116204	-77.0373165	38.9026466
5798	641116207	-77.0355216	38.9025298
5799	641116210	-77.035524	38.902643
5800	641116213	-77.0319533	38.9024196
5801	641116215	-77.0365849	38.9024179
5802	641116216	-77.0365438	38.9026449
5803	641116218	-77.0345727	38.9026438
5804	641116221	-77.0373889	38.9024182
5805	641116223	-77.0424297	38.9023954
5806	641116224	-77.0421621	38.9025288
5807	641116225	-77.0415328	38.9025266
5808	641116226	-77.0412215	38.9023967
5809	641116227	-77.0409415	38.9026443
5810	641116229	-77.0412323	38.9025283
5811	641116230	-77.0407897	38.9023977
5812	641116231	-77.0404422	38.9025319
5813	641116232	-77.0441183	38.9026441
5814	641116233	-77.04443	38.9025258
5815	641116234	-77.0436215	38.9025284
5816	641116235	-77.0439224	38.9026453
5817	641116236	-77.0433363	38.9025244
5818	641116237	-77.0429891	38.9023963
5819	641116238	-77.0427269	38.9026492
5820	641116239	-77.0429455	38.9025235
5821	641116240	-77.0420802	38.9025292
5822	641116241	-77.0423383	38.9026504
5823	641116242	-77.0455995	38.9023961
5824	641116243	-77.0452706	38.9025285
5825	641116244	-77.0450696	38.9025285
5826	641116245	-77.0453495	38.902644
5827	641116246	-77.0441293	38.9023996
5828	641116247	-77.0437945	38.9025294
5829	641116252	-77.0530178	38.9024118
5830	641116256	-77.0461193	38.9025294
5831	641116257	-77.0458805	38.9023963
5832	641116258	-77.0417018	38.902395
5833	641116259	-77.0416979	38.9026444
5834	641116265	-77.0533076	38.9026506
5835	641116270	-77.0449051	38.9023984
5836	641116271	-77.0434655	38.9023983
5837	641116273	-77.0460434	38.9026429
5838	641116278	-77.0449031	38.9026456
5839	641116283	-77.0434627	38.9026429
5840	641116287	-77.0485993	38.9026492
5841	641116291	-77.0488192	38.902402
5842	641116293	-77.0488179	38.902649
5843	641116349	-77.0509825	38.9027168
5844	641119722	-77.0687471	38.9047951
5845	641119730	-77.0686927	38.9050548
5846	641119744	-77.0663175	38.9035034
5847	641119865	-77.0701187	38.9047006
5848	641119877	-77.0698906	38.9050288
5849	641120840	-77.056681	38.904819
5850	641122214	-77.0560454	38.8973807
5851	641122217	-77.0560454	38.8972387
5852	641122223	-77.0558658	38.897376
5853	641122225	-77.0558706	38.8972307
5854	641127515	-77.0535357	38.8993505
5855	641127521	-77.0541088	38.8993614
5856	641127526	-77.0532075	38.8990985
5857	641127542	-77.0538914	38.8988587
5858	641127544	-77.0533585	38.8981619
5859	641127549	-77.0531999	38.8985979
5860	641127560	-77.0504593	38.8972082
5861	641127568	-77.050321	38.897374
5862	641127571	-77.0538094	38.8991969
5863	641127585	-77.0487447	38.8964663
5864	641127586	-77.0488632	38.8965798
5865	641127587	-77.050128	38.8972661
5866	641127591	-77.051603	38.8980064
5867	641127592	-77.0515633	38.8978702
5868	641127594	-77.0501287	38.8970242
5869	641127601	-77.0440842	38.893793
5870	641127608	-77.0473818	38.8957544
5871	641127613	-77.045169	38.8945845
5872	641127614	-77.0478872	38.8960171
5873	641127623	-77.0520415	38.8982428
5874	641127814	-77.0568172	38.9007367
5875	641128680	-77.0547408	38.9037508
5876	641154248	-77.0320219	38.8859764
5877	641899015	-77.0026359	38.8611478
5878	641899078	-77.0025268	38.8610006
5879	641899748	-76.9978242	38.8623298
5880	641899767	-76.9975809	38.8624228
5881	641899824	-77.0007334	38.8640613
5882	641909181	-77.0013767	38.8648475
5883	641912605	-77.0015995	38.8670792
5884	641912668	-77.0026418	38.8670119
5885	641924180	-77.0030331	38.8657809
5886	641939412	-77.0092688	38.8775131
5887	641939501	-77.009173	38.8746235
5888	641939523	-77.0091295	38.8720346
5889	641939540	-77.0093715	38.8710236
5890	641939669	-77.0089579	38.8746392
5891	641939695	-77.0089229	38.877527
5892	641939729	-77.0092714	38.8765318
5893	641939776	-77.0082152	38.8765223
5894	641939912	-77.0090382	38.8746393
5895	641939976	-77.0089928	38.8720346
5896	641940023	-77.0086512	38.8710016
5897	641964562	-77.0115598	38.8855086
5898	641964569	-77.0113756	38.8849927
5899	641964786	-77.0125661	38.8858806
5900	641964798	-77.0118337	38.8857075
5901	641964879	-77.0139162	38.8875596
5902	641964881	-77.0137053	38.8875641
5903	641965013	-77.0091295	38.8832007
5904	641965070	-77.0089954	38.8832039
5905	641965104	-77.009238	38.8802546
5906	641965122	-77.0091349	38.8784192
5907	641965151	-77.0089954	38.8784034
5908	641965169	-77.0088747	38.8792861
5909	641965187	-77.0090088	38.8802137
5910	641965269	-77.0091222	38.8823243
5911	641965271	-77.0089906	38.8822832
5912	641965296	-77.0090169	38.8792859
5913	641965315	-77.0091453	38.879286
5914	641968474	-77.0134824	38.8870039
5915	642043942	-77.0150438	38.8305084
5916	642044216	-77.0085073	38.8429542
5917	642044233	-77.0081368	38.8451405
5918	642044241	-77.0080808	38.8471663
5919	642044249	-77.0079226	38.8362813
5920	642044296	-77.009104	38.8397696
5921	642044476	-77.0082525	38.8468941
5922	642044485	-77.0085809	38.845142
5923	642044494	-77.0087435	38.8420638
5924	642044965	-77.0053257	38.856176
5925	642045030	-77.0081854	38.8476336
5926	642317523	-76.9882272	38.8682338
5927	642317837	-76.9870356	38.8671208
5928	642333850	-76.9978114	38.8765352
5929	642333895	-76.9937865	38.8737755
5930	642333952	-76.997703	38.8765368
5931	642334066	-76.9949772	38.8765352
5932	642334076	-76.9937648	38.8765372
5933	642334085	-76.9926611	38.8765388
5934	642334197	-76.9926528	38.8763152
5935	642336067	-76.9961869	38.8765372
5936	642353569	-76.9702837	38.8852336
5937	642395201	-77.0035116	38.8805408
5938	642395561	-76.9995484	38.8799421
5939	642395689	-76.9990955	38.8793903
5940	642421191	-77.0118337	38.8828987
5941	642421214	-77.0114787	38.8821584
5942	642436243	-77.0128267	38.885605
5943	642436265	-77.0128491	38.8829276
5944	642436300	-77.0122215	38.8849197
5945	642436911	-77.0120231	38.8832021
5946	642437008	-77.0127986	38.8834725
5947	642446323	-77.0136889	38.8832733
5948	642486244	-77.0068602	38.8832351
5949	642486289	-77.0035198	38.8844695
5950	642486350	-77.0066184	38.8832935
5951	642559628	-77.0075158	38.8962548
5952	642563700	-77.0124938	38.8935744
5953	642563716	-77.0137002	38.8936624
5954	642586207	-77.0136693	38.9002315
5955	642586562	-77.013671	38.8988154
5956	642586818	-77.0142084	38.8947973
5957	642586839	-77.0145511	38.8943501
5958	642604582	-77.0152285	38.9066722
5959	642604672	-77.0149082	38.9056661
5960	642604676	-77.0152276	38.9056651
5961	642685070	-76.9751534	38.8931872
5962	642685931	-77.0076586	38.896837
5963	642701813	-76.9772498	38.8877909
5964	642701953	-76.9884512	38.8920089
5965	642701960	-76.9882778	38.8920072
5966	642816677	-77.0507204	38.9220916
5967	642816712	-77.051229	38.921472
5968	642816801	-77.0514151	38.920673
5969	642816826	-77.0508181	38.9213579
5970	642816850	-77.0512557	38.9210172
5971	642816856	-77.051472	38.9207467
5972	642817141	-77.0520547	38.9202239
5973	642817438	-77.0573122	38.9170265
5974	642817442	-77.0574138	38.9170986
5975	642817892	-77.0534962	38.9128673
5976	642818418	-77.0507986	38.91061
5977	642824625	-77.0437139	38.9280182
5978	642856956	-77.0501657	38.9339547
5979	642857393	-77.0528333	38.933508
5980	642858825	-77.0508053	38.933676
5981	642885416	-77.0852658	38.9611385
5982	642885424	-77.02801	38.961262
5983	642885426	-77.039358	38.9631406
5984	642885430	-77.0390419	38.9630652
5985	642886855	-77.0457202	38.9913512
5986	642886863	-77.0464003	38.9910609
5987	642909941	-77.0090516	38.9568782
5988	644467540	-76.9701256	38.9299075
5989	644467680	-76.974757	38.935083
5990	644504210	-76.9647027	38.9254773
5991	644504380	-76.9802871	38.9396489
5992	644504473	-76.9893742	38.948059
5993	644504509	-76.9856718	38.9442345
5994	644537712	-77.0210697	38.9587032
5995	644537718	-77.0150149	38.9565779
5996	644542318	-77.0503798	38.9020388
5997	645963040	-77.0089215	38.9073409
5998	645963043	-77.0085817	38.9074555
5999	645963053	-77.0054144	38.908557
6000	645963060	-77.0045124	38.9088674
6001	645963089	-77.009194	38.9072478
6002	645963249	-77.0089218	38.90723
6003	645963443	-77.0189291	38.9039666
6004	645963446	-77.0199026	38.9036384
6005	645963544	-77.0161835	38.9048004
6006	645963548	-77.0147494	38.9053016
6007	645963551	-77.0133869	38.9057722
6008	645963556	-77.0121632	38.906205
6009	645964147	-77.0046796	38.9089318
6010	645964157	-77.0089202	38.9074501
6011	645980503	-76.9983433	38.9110993
6012	645980506	-76.9982937	38.9110101
6013	646030887	-76.978282	38.9169459
6014	646030930	-76.9777021	38.9164256
6015	646030967	-76.9772673	38.9171909
6016	646031052	-76.9724259	38.9174444
6017	646031092	-76.9784325	38.917456
6018	646031116	-76.9774522	38.9172957
6019	646031208	-76.9851846	38.915566
6020	646031210	-76.9852398	38.9156637
6021	646031235	-76.987881	38.914636
6022	646031237	-76.9879373	38.9147319
6023	646031256	-76.9890972	38.9142187
6024	646031258	-76.9891507	38.9143138
6025	646031284	-76.9744495	38.9173654
6026	646031300	-76.9792091	38.9172518
6027	646031332	-76.9815872	38.9169356
6028	646031404	-76.9815286	38.9168378
6029	646031463	-76.9777576	38.9171776
6030	646031626	-76.9743014	38.9172356
6031	646064675	-76.958634	38.9167855
6032	646064693	-76.9572228	38.9166991
6033	646064731	-76.9572955	38.9170743
6034	646064740	-76.956059	38.9166369
6035	646064777	-76.9557934	38.9172651
6036	646064813	-76.961215	38.9170706
6037	646064830	-76.9672653	38.9174195
6038	646064855	-76.9694853	38.9175438
6039	646065021	-76.9706706	38.9174882
6040	646065246	-76.9713583	38.9172766
6041	646065254	-76.9700786	38.9173107
6042	646065271	-76.9649559	38.9169781
6043	646065283	-76.9621285	38.9169186
6044	646076994	-76.9562691	38.9192383
6045	646077004	-76.9559169	38.9189465
6046	646077010	-76.9536381	38.9188224
6047	646077084	-76.9559836	38.9189074
179	646077325	-76.9565156	38.9194137
6048	646190449	-76.9792129	38.8775189
6049	646190484	-76.9836535	38.8779582
6050	646190490	-76.9795997	38.8776104
6051	646190499	-76.976253	38.8759224
6052	646190530	-76.9812326	38.8786988
6053	646190572	-76.9818884	38.8784281
6054	646190619	-76.9749592	38.8753239
6055	646190621	-76.9745121	38.8751214
6056	646190624	-76.9736534	38.8747335
6057	646190627	-76.9732464	38.8745444
6058	646190628	-76.9727817	38.874329
6059	646190639	-76.971472	38.8737483
6060	646190646	-76.9707521	38.8734116
6061	646190684	-76.9716632	38.8747842
6062	646190777	-76.9750809	38.8751435
6063	646190798	-76.9715332	38.8746613
6064	646190836	-76.9690673	38.8729045
6065	646190840	-76.9705316	38.8735218
6066	646190841	-76.9713419	38.873899
6067	646190842	-76.971409	38.8739324
6068	646190844	-76.972248	38.8743227
6069	646190846	-76.9728458	38.874582
6070	646190854	-76.9741877	38.8751414
6071	646190856	-76.9745182	38.87527
6072	646190913	-76.9740996	38.8744013
6073	646190918	-76.9731368	38.8738628
6074	646190920	-76.971865	38.8732752
6075	646191333	-76.9715468	38.8736727
6076	646191471	-76.972455	38.874492
6077	646202796	-76.9687777	38.889926
6078	646202839	-76.9696908	38.8905478
6079	646202862	-76.9684934	38.8897193
6080	646216499	-76.9485668	38.8897347
6081	646216506	-76.9485592	38.8898279
6082	646216512	-76.9482857	38.8898321
6083	646216515	-76.9513434	38.8903749
6084	646216520	-76.9516991	38.89024
6085	646216521	-76.9482872	38.889721
6086	646216531	-76.9600076	38.8898452
6087	646216604	-76.9518181	38.8897332
6088	646216721	-76.9631451	38.8897476
6089	646216756	-76.9528143	38.8898461
6090	646216885	-76.9531555	38.889601
6091	646229543	-76.952462	38.8959875
6092	646229586	-76.9549743	38.8961824
6093	646229589	-76.9549095	38.8960644
6094	646229593	-76.950307	38.8974113
6095	646229618	-76.9518929	38.8956858
6096	646229662	-76.9518001	38.8962459
6097	646229744	-76.9530488	38.8945726
6098	646229800	-76.9542509	38.8958214
6099	646229803	-76.9532021	38.8956544
6100	646229897	-76.9559019	38.8927807
6101	646229968	-76.9547062	38.8932599
6102	646246037	-76.9425067	38.9036566
6103	646246071	-76.9409295	38.9044934
6104	646246158	-76.9440429	38.9019486
6105	646246180	-76.9455925	38.9009337
6106	646246183	-76.9490837	38.8981814
6107	646249680	-76.9393742	38.9066411
6108	646249721	-76.9350945	38.9107985
6109	647026051	-77.0091072	38.9025147
6110	647026088	-77.0090179	38.9025148
6111	647026127	-77.0091097	38.9013468
6112	647026143	-77.0091121	38.9002164
6113	647026148	-77.009112	38.8995643
6114	647026153	-77.0091309	38.8989252
6115	647026202	-77.0090134	38.8989201
6116	647026222	-77.0090205	38.8995617
6117	647026289	-77.0090151	38.900173
6118	647026292	-77.0090171	38.9013508
6119	647030730	-77.0090993	38.9103802
6120	647030731	-77.0090993	38.9108059
6121	647030732	-77.009096	38.9056468
6122	647030733	-77.0090056	38.9056467
6123	647030734	-77.0090134	38.9046861
6124	647030735	-77.009009	38.9096369
6125	647030736	-77.0090921	38.909637
6126	647030741	-77.0090955	38.9092375
6127	647030742	-77.0091009	38.9052623
6128	647030743	-77.0091044	38.9037312
6129	647030745	-77.0090123	38.9052659
6130	647030746	-77.0090105	38.9092417
6131	647030747	-77.0090081	38.9107672
6132	647031903	-77.0058774	38.9084066
6133	647031927	-77.0058714	38.9085427
6134	647043621	-77.0090032	38.9111164
6135	647043623	-77.0089927	38.9118594
6136	647043625	-77.0089982	38.9125938
6137	647043628	-77.0089932	38.9133404
6138	647043631	-77.0089892	38.913672
6139	647043633	-77.0089927	38.9140788
6140	647043642	-77.0089976	38.9191794
6141	647043645	-77.0089904	38.9205798
6142	647043648	-77.0089922	38.9213036
6143	647043651	-77.0089892	38.922372
6144	647043654	-77.008985	38.9234455
6145	647043710	-77.0090875	38.9251261
6146	647043735	-77.0090823	38.9258397
6147	647043776	-77.0090897	38.9223701
6148	647043785	-77.0090887	38.9234447
6149	647043808	-77.0090869	38.924517
6150	647043825	-77.0091764	38.9181108
6151	647043839	-77.0090862	38.9213057
6152	647043864	-77.0090877	38.920231
6153	647043876	-77.0090878	38.9191782
6154	647043898	-77.0091764	38.9169964
6155	647043910	-77.0089015	38.9162785
6156	647043925	-77.0089117	38.9181141
6157	647043964	-77.0091806	38.9155518
6158	647043994	-77.0089065	38.9169003
6159	647044100	-77.0091774	38.9168085
6160	647044127	-77.0089024	38.9148176
6161	647044168	-77.0088998	38.9155522
6162	647044202	-77.0091866	38.9148214
6163	647044265	-77.0089042	38.9140799
6164	647044279	-77.0090892	38.9189585
6165	647044296	-77.0091904	38.9140665
6166	647044393	-77.0090908	38.912594
6167	647044610	-77.009092	38.9133406
6168	647044670	-77.0090951	38.9113304
6169	647044802	-77.0090908	38.9118619
6170	647053707	-77.0018515	38.9307636
6171	647053711	-77.001265	38.9310786
6172	647053755	-77.0042474	38.9314949
6173	647053766	-77.0064595	38.931365
6174	647053768	-77.0089028	38.931309
6175	647053774	-77.0120882	38.931339
6176	647053797	-77.0120873	38.9311605
6177	647053847	-77.0097269	38.9311606
6178	647053898	-77.0068301	38.931198
6179	647053916	-77.0031488	38.930568
6180	647057819	-77.0070355	38.9312511
6181	647057833	-77.0065561	38.9319294
6182	647057842	-77.0060679	38.9336716
6183	647057856	-77.0069718	38.9310458
6184	647057913	-77.0070697	38.9313223
6185	647057946	-77.0086111	38.9286107
6186	647057958	-77.0072696	38.930827
6187	647058032	-77.0072887	38.9311729
6188	647058049	-77.0033583	38.930823
6189	647058077	-77.0077248	38.9297891
6190	647058091	-77.0063307	38.9330916
6191	647058100	-77.0061577	38.9341776
6192	647069188	-77.01809	38.928327
6193	647069208	-77.0168777	38.9298293
6194	647069230	-77.0176609	38.9279097
6195	647069286	-77.017044	38.9298001
6196	647069422	-77.0179296	38.9290383
6197	647069596	-77.0216434	38.939835
6198	647069598	-77.021531	38.9399859
6199	647069617	-77.0215209	38.93984
